DR Dasarathan International School,"No 3/31, Mettupalayam Main Road, Vadamadurai Kurudampalayam, Coimbatore - 641017, Thoppampatti Piriv...","+(91)-9489663338 , 9489663339",http://www.dasarathanschool.com,,4.3,"Schools , CBSE Schools , Boarding Schools , English Medium Schools , ICSE Schools , International Schools , Convent Schools , School Pre Primary , IGCSE Schools , Correspondence Schools , Isc Schools , Schools Pre Primary 1 , Primary Schools , NOS Schools , IB Schools"
Sri Baldevdas Kikani Vidyamandir High School,"No 9, Rangaswamy Road, R S Puram, Coimbatore - 641002",+(91)-422-2552124,,,4.2,"Schools , Nursery Schools , Primary Schools , Schools- Academic- Elementary & Secondary"
Shri Nehru Vidyalaya Matriculation HR Sec School,"No 26, Robertson Road, R S Puram, Coimbatore - 641002","+(91)-422-2473109 , 2470791",,,4.2,Schools
Psgr Krishnammal Higher Secondary School For Girls,"Avinash Road, Peelamedu, Coimbatore - 641004, Near Police Station","+(91)-422-2572900 , +(91)-9994566911",http://www.grgeducation.com,,4.0,"Schools , Girls Boarding Schools , School For Girls"
Angappa CBSE Senior Higher Secondary School,"Raja Annamalai Road, Saibaba Colony, Coimbatore - 641011, Near Loom World","+(91)-422-2447532 , 2215644",,,3.9,Schools
Yuvabharathi Nursery School,"No 40, Bharathi Park Road 2nd Cross, Saibaba Colony, Coimbatore - 641011",+(91)-422-2432721,http://www.yuvabharathi.ac.in,,3.9,"Schools , Nursery Schools"
R K Sree Rangammal Kalvi Nilayam Higher Secondary School,"No 91, Avinashi Road, Coimbatore Central, Coimbatore - 641018, Near Voc Park Opposite LIC","+(91)-422-2215085 , 6523455",,,4.2,Schools
Hindusthan Matriculation HR Sec School,"Sowripalayam, Coimbatore - 641028, Behind Nava India Hindusthan Garden","+(91)-422-2562633 , 6530042",,,4.1,Schools
Sri Gopal Naidu Higher Secondary School,"Peelamedu, Coimbatore - 641004, Bharathi Nagar",+(91)-422-2561787,,,4.3,Schools
Sri Sowdeswari Vidyalaya Matriculation Higher Secondary School,"Ramamurthy Road, Selvapuram, Coimbatore - 641026","+(91)-422-2345400 , 2340090",,,4.3,"Schools , Primary Schools"
Vivekam International Public CBSC School,"No 345, Thudialur Road, Saravanampatti, Coimbatore - 641035","+(91)-422-6464455 , +(91)-9500444459",,,4.0,"Schools , CBSE Schools , English Medium Schools"
Vedanta Academy,"Sf No 342, Seerapalayam Pollachi Road, Malumichampatti, Coimbatore - 641050, Malumichampatti",+(91)-422-3358707,http://www.vedantaacademy.in,,4.2,"Schools , CBSE Schools , Boarding Schools , English Medium Schools , Convent Schools , IGCSE Schools , Gseb Schools , Correspondence Schools , Isc Schools , Rbse Schools , IB Schools , NOS Schools , Wbse Schools"
Gedee Public School,"No 634/2, Eachnari To Chettiplayam Road, Eachanari, Coimbatore - 641021, Opposite Eachnari Temple","+(91)-422-6464777 , +(91)-9629942640 , 6464888",http://www.gedeepublicschool.com,,4.1,"Schools , CBSE Schools"
Sri Jayendra Saraswathi Vidyalaya Matriculation Higher Secondary School,"No 182, Aerodrome Road, Singanallur, Coimbatore - 641005","+(91)-422-6585107 , 2270616",,,4.3,Schools
Park Global School,"Kalapatti Road, Coimbatore Aerodrome, Coimbatore - 641014, Sitra",+(91)-422-2627255,http://www.parkglobalschool.com,,3.7,"Schools , CBSE Schools , English Medium Schools"
Manchester International School,"No 12, Sathyamoorthi Road, Ramnagar, Coimbatore - 641009, Near Tharakaram Silks","+(91)-422-6455556 , +(91)-9244655556 , 9244444466 , 9244555557 , 6455557 , 6555551 , 6555552 , 6555553 , 6555554",http://www.manchesters.in,,4.0,"Schools , CBSE Schools , Boarding Schools , English Medium Schools , ICSE Schools , International Schools , Nursery Schools , Public Schools , Montessori Schools , IGCSE Schools , IGCSE Boarding Schools , School Co Education , IB Schools , Schools In Ooty"
Coimbatore Public School,"S F No 492/2b, 492/1a, Saravanampatti, Coimbatore - 641035, Chinnamettupalayam Near S N S Arts College","+(91)-8883444966 , 8870002502",http://www.coimbatorepublicschool.com,,4.3,"Schools , CBSE Schools , English Medium Schools"
St Joseph Matriculation Higher Secondary School,"Ondipudur, Coimbatore - 641016, Ondipudur",+(91)-422-2271367,,,3.8,"Schools , English Medium Schools"
